Date,Region,Latitude,Longitude,Temperature (°C),Rainfall (mm)
2017-07-16,Southern,-16.5833,27.8333,21.5,9.59
2017-07-16,Western,-14.5,23.25,18.25,3.22
2017-07-16,Northern,-10.9167,30.0833,23.46,5.42
2017-07-16,Luapula,-10.83,29.72,22.37,9.47
2017-07-16,Muchinga,-10.9,32.15,23.07,6.8
2017-07-16,Central,-14.0,28.0,22.13,6.02
2017-07-16,North-Western,-13.1833,24.8167,20.76,7.83
2017-07-17,Lusaka,-15.4167,28.2833,18.68,4.4
2017-07-17,Copperbelt,-12.83,28.2116,22.49,3.64
2017-07-17,Eastern,-13.7894,32.6073,20.61,6.9
2017-07-17,Southern,-16.5833,27.8333,19.66,6.24
2017-07-17,Western,-14.5,23.25,22.09,0.17
2017-07-17,Northern,-10.9167,30.0833,18.0,4.12
2017-07-17,Luapula,-10.83,29.72,20.21,1.57
2017-07-17,Muchinga,-10.9,32.15,20.77,4.71
2017-07-17,Central,-14.0,28.0,20.63,1.95
2017-07-17,North-Western,-13.1833,24.8167,22.23,2.12
2017-07-18,Lusaka,-15.4167,28.2833,22.48,8.7
2017-07-18,Copperbelt,-12.83,28.2116,21.39,9.18
2017-07-18,Eastern,-13.7894,32.6073,20.25,0.6
2017-07-18,Southern,-16.5833,27.8333,23.12,4.91
2017-07-18,Western,-14.5,23.25,21.72,2.75
2017-07-18,Northern,-10.9167,30.0833,21.12,2.61
2017-07-18,Luapula,-10.83,29.72,22.42,2.21
2017-07-18,Muchinga,-10.9,32.15,22.29,6.35
2017-07-18,Central,-14.0,28.0,19.12,4.2
2017-07-18,North-Western,-13.1833,24.8167,17.61,4.74
2017-07-19,Lusaka,-15.4167,28.2833,21.72,4.65
2017-07-19,Copperbelt,-12.83,28.2116,22.03,8.41
2017-07-19,Eastern,-13.7894,32.6073,20.89,6.77
2017-07-19,Southern,-16.5833,27.8333,19.47,4.57
2017-07-19,Western,-14.5,23.25,17.91,9.11
2017-07-19,Northern,-10.9167,30.0833,18.88,7.69
2017-07-19,Luapula,-10.83,29.72,21.96,2.69
2017-07-19,Muchinga,-10.9,32.15,20.59,7.77
2017-07-19,Central,-14.0,28.0,22.1,8.52
2017-07-19,North-Western,-13.1833,24.8167,18.32,8.1
2017-07-20,Lusaka,-15.4167,28.2833,23.12,4.02
2017-07-20,Copperbelt,-12.83,28.2116,21.83,1.04
2017-07-20,Eastern,-13.7894,32.6073,18.52,5.56
2017-07-20,Southern,-16.5833,27.8333,18.89,3.48
2017-07-20,Western,-14.5,23.25,18.39,5.07
2017-07-20,Northern,-10.9167,30.0833,23.01,8.84
2017-07-20,Luapula,-10.83,29.72,19.49,7.0
2017-07-20,Muchinga,-10.9,32.15,19.1,6.61
2017-07-20,Central,-14.0,28.0,17.59,1.84
2017-07-20,North-Western,-13.1833,24.8167,22.34,7.23
2017-07-21,Lusaka,-15.4167,28.2833,20.59,0.37
2017-07-21,Copperbelt,-12.83,28.2116,20.66,3.25
2017-07-21,Eastern,-13.7894,32.6073,21.32,3.94
2017-07-21,Southern,-16.5833,27.8333,22.3,3.25
2017-07-21,Western,-14.5,23.25,19.6,5.12
2017-07-21,Northern,-10.9167,30.0833,19.6,5.99
2017-07-21,Luapula,-10.83,29.72,19.98,5.09
2017-07-21,Muchinga,-10.9,32.15,18.34,2.97
2017-07-21,Central,-14.0,28.0,21.64,8.37
2017-07-21,North-Western,-13.1833,24.8167,23.34,9.24
2017-07-22,Lusaka,-15.4167,28.2833,19.64,1.84
2017-07-22,Copperbelt,-12.83,28.2116,22.01,4.97
2017-07-22,Eastern,-13.7894,32.6073,22.79,7.7
2017-07-22,Southern,-16.5833,27.8333,22.13,3.17
2017-07-22,Western,-14.5,23.25,21.1,0.64
2017-07-22,Northern,-10.9167,30.0833,19.57,3.34
2017-07-22,Luapula,-10.83,29.72,17.85,7.92
2017-07-22,Muchinga,-10.9,32.15,20.69,7.41
2017-07-22,Central,-14.0,28.0,22.28,4.88
2017-07-22,North-Western,-13.1833,24.8167,20.35,6.4
2017-07-23,Lusaka,-15.4167,28.2833,20.72,1.33
2017-07-23,Copperbelt,-12.83,28.2116,17.51,4.6
2017-07-23,Eastern,-13.7894,32.6073,22.99,1.5
2017-07-23,Southern,-16.5833,27.8333,19.52,7.15
2017-07-23,Western,-14.5,23.25,22.75,9.87
2017-07-23,Northern,-10.9167,30.0833,19.03,8.02
2017-07-23,Luapula,-10.83,29.72,17.7,3.18
2017-07-23,Muchinga,-10.9,32.15,20.58,4.04
2017-07-23,Central,-14.0,28.0,23.14,5.79
2017-07-23,North-Western,-13.1833,24.8167,18.74,6.5
2017-07-24,Lusaka,-15.4167,28.2833,22.41,8.33
2017-07-24,Copperbelt,-12.83,28.2116,22.18,8.29
2017-07-24,Eastern,-13.7894,32.6073,19.07,7.66
2017-07-24,Southern,-16.5833,27.8333,18.62,8.0
2017-07-24,Western,-14.5,23.25,18.45,6.49
2017-07-24,Northern,-10.9167,30.0833,19.75,4.26
2017-07-24,Luapula,-10.83,29.72,20.91,7.86
2017-07-24,Muchinga,-10.9,32.15,22.59,4.83
2017-07-24,Central,-14.0,28.0,19.73,5.22
2017-07-24,North-Western,-13.1833,24.8167,19.54,3.33
2017-07-25,Lusaka,-15.4167,28.2833,18.4,1.92
2017-07-25,Copperbelt,-12.83,28.2116,22.87,2.43
2017-07-25,Eastern,-13.7894,32.6073,20.07,9.71
2017-07-25,Southern,-16.5833,27.8333,19.99,4.55
2017-07-25,Western,-14.5,23.25,21.42,0.73
2017-07-25,Northern,-10.9167,30.0833,20.09,1.72
2017-07-25,Luapula,-10.83,29.72,17.9,3.96
2017-07-25,Muchinga,-10.9,32.15,21.85,0.01
2017-07-25,Central,-14.0,28.0,22.47,1.84
2017-07-25,North-Western,-13.1833,24.8167,19.15,9.01
2017-07-26,Lusaka,-15.4167,28.2833,20.11,5.19
2017-07-26,Copperbelt,-12.83,28.2116,20.82,0.02
2017-07-26,Eastern,-13.7894,32.6073,22.0,8.15
2017-07-26,Southern,-16.5833,27.8333,19.35,3.25
2017-07-26,Western,-14.5,23.25,20.14,5.4
2017-07-26,Northern,-10.9167,30.0833,17.38,5.09
2017-07-26,Luapula,-10.83,29.72,17.79,5.06
2017-07-26,Muchinga,-10.9,32.15,21.9,1.43
2017-07-26,Central,-14.0,28.0,22.24,9.67
2017-07-26,North-Western,-13.1833,24.8167,19.5,0.48
2017-07-27,Lusaka,-15.4167,28.2833,21.01,2.25
2017-07-27,Copperbelt,-12.83,28.2116,17.58,1.86
2017-07-27,Eastern,-13.7894,32.6073,18.43,3.21
2017-07-27,Southern,-16.5833,27.8333,18.97,6.52
2017-07-27,Western,-14.5,23.25,18.4,1.32
2017-07-27,Northern,-10.9167,30.0833,17.65,1.47
2017-07-27,Luapula,-10.83,29.72,22.56,1.82
2017-07-27,Muchinga,-10.9,32.15,18.56,6.21
2017-07-27,Central,-14.0,28.0,21.51,6.59
2017-07-27,North-Western,-13.1833,24.8167,20.69,0.36
2017-07-28,Lusaka,-15.4167,28.2833,18.52,8.58
2017-07-28,Copperbelt,-12.83,28.2116,17.38,4.96
2017-07-28,Eastern,-13.7894,32.6073,19.73,1.76
2017-07-28,Southern,-16.5833,27.8333,21.09,6.92
2017-07-28,Western,-14.5,23.25,19.83,5.59
2017-07-28,Northern,-10.9167,30.0833,21.8,0.34
2017-07-28,Luapula,-10.83,29.72,22.12,9.3
2017-07-28,Muchinga,-10.9,32.15,17.51,8.18
2017-07-28,Central,-14.0,28.0,17.42,0.81
2017-07-28,North-Western,-13.1833,24.8167,19.91,1.08
2017-07-29,Lusaka,-15.4167,28.2833,20.65,7.4
2017-07-29,Copperbelt,-12.83,28.2116,22.66,4.46
2017-07-29,Eastern,-13.7894,32.6073,19.94,0.33
2017-07-29,Southern,-16.5833,27.8333,21.81,5.5
2017-07-29,Western,-14.5,23.25,21.93,1.74
2017-07-29,Northern,-10.9167,30.0833,19.86,1.17
2017-07-29,Luapula,-10.83,29.72,18.95,0.55
2017-07-29,Muchinga,-10.9,32.15,21.7,7.09
2017-07-29,Central,-14.0,28.0,20.75,6.7
2017-07-29,North-Western,-13.1833,24.8167,18.85,0.93
2017-07-30,Lusaka,-15.4167,28.2833,20.72,1.46
2017-07-30,Copperbelt,-12.83,28.2116,19.3,1.34
2017-07-30,Eastern,-13.7894,32.6073,20.97,8.27
2017-07-30,Southern,-16.5833,27.8333,22.39,7.31
2017-07-30,Western,-14.5,23.25,19.86,5.29
2017-07-30,Northern,-10.9167,30.0833,20.71,7.79
2017-07-30,Luapula,-10.83,29.72,16.71,9.97
2017-07-30,Muchinga,-10.9,32.15,20.09,9.75
2017-07-30,Central,-14.0,28.0,18.13,0.47
2017-07-30,North-Western,-13.1833,24.8167,19.38,4.06
2017-07-31,Lusaka,-15.4167,28.2833,21.26,8.86
2017-07-31,Copperbelt,-12.83,28.2116,22.13,6.51
2017-07-31,Eastern,-13.7894,32.6073,21.12,7.77
2017-07-31,Southern,-16.5833,27.8333,19.54,7.15
2017-07-31,Western,-14.5,23.25,20.99,7.81
2017-07-31,Northern,-10.9167,30.0833,17.33,3.38
2017-07-31,Luapula,-10.83,29.72,17.46,3.52
2017-07-31,Muchinga,-10.9,32.15,18.39,6.39
2017-07-31,Central,-14.0,28.0,22.45,5.85
2017-07-31,North-Western,-13.1833,24.8167,19.14,8.59
2017-08-01,Lusaka,-15.4167,28.2833,18.05,3.51
2017-08-01,Copperbelt,-12.83,28.2116,18.99,7.57
2017-08-01,Eastern,-13.7894,32.6073,22.19,0.93
2017-08-01,Southern,-16.5833,27.8333,18.58,0.76
2017-08-01,Western,-14.5,23.25,21.06,3.48
2017-08-01,Northern,-10.9167,30.0833,17.75,7.62
2017-08-01,Luapula,-10.83,29.72,19.69,0.54
2017-08-01,Muchinga,-10.9,32.15,17.98,7.26
2017-08-01,Central,-14.0,28.0,22.19,5.22
2017-08-01,North-Western,-13.1833,24.8167,16.85,1.73
2017-08-02,Lusaka,-15.4167,28.2833,21.45,0.37
2017-08-02,Copperbelt,-12.83,28.2116,18.12,6.13
2017-08-02,Eastern,-13.7894,32.6073,18.6,0.16
2017-08-02,Southern,-16.5833,27.8333,17.39,8.79
2017-08-02,Western,-14.5,23.25,19.86,2.8
2017-08-02,Northern,-10.9167,30.0833,20.28,8.82
2017-08-02,Luapula,-10.83,29.72,20.85,5.77
2017-08-02,Muchinga,-10.9,32.15,17.57,7.09
2017-08-02,Central,-14.0,28.0,17.6,1.16
2017-08-02,North-Western,-13.1833,24.8167,20.84,1.76
2017-08-03,Lusaka,-15.4167,28.2833,16.62,0.26
2017-08-03,Copperbelt,-12.83,28.2116,21.41,1.44
2017-08-03,Eastern,-13.7894,32.6073,21.15,2.64
2017-08-03,Southern,-16.5833,27.8333,22.03,0.68
2017-08-03,Western,-14.5,23.25,16.78,4.29
2017-08-03,Northern,-10.9167,30.0833,21.31,2.41
2017-08-03,Luapula,-10.83,29.72,19.53,1.87
2017-08-03,Muchinga,-10.9,32.15,16.4,3.39
2017-08-03,Central,-14.0,28.0,17.15,8.65
2017-08-03,North-Western,-13.1833,24.8167,16.45,7.22
2017-08-04,Lusaka,-15.4167,28.2833,20.2,3.05
2017-08-04,Copperbelt,-12.83,28.2116,19.04,5.98
2017-08-04,Eastern,-13.7894,32.6073,18.76,8.07
2017-08-04,Southern,-16.5833,27.8333,22.16,3.71
2017-08-04,Western,-14.5,23.25,19.05,1.29
2017-08-04,Northern,-10.9167,30.0833,18.38,0.78
2017-08-04,Luapula,-10.83,29.72,18.51,8.32
2017-08-04,Muchinga,-10.9,32.15,18.25,6.82
2017-08-04,Central,-14.0,28.0,16.8,0.28
2017-08-04,North-Western,-13.1833,24.8167,20.59,5.59
2017-08-05,Lusaka,-15.4167,28.2833,18.39,9.67
2017-08-05,Copperbelt,-12.83,28.2116,22.13,1.97
2017-08-05,Eastern,-13.7894,32.6073,17.36,8.34
2017-08-05,Southern,-16.5833,27.8333,19.77,7.3
2017-08-05,Western,-14.5,23.25,18.36,4.02
2017-08-05,Northern,-10.9167,30.0833,21.26,8.2
2017-08-05,Luapula,-10.83,29.72,19.52,1.07
2017-08-05,Muchinga,-10.9,32.15,18.5,5.53
2017-08-05,Central,-14.0,28.0,20.77,8.98
2017-08-05,North-Western,-13.1833,24.8167,17.42,8.39
2017-08-06,Lusaka,-15.4167,28.2833,17.44,2.99
2017-08-06,Copperbelt,-12.83,28.2116,20.55,7.31
2017-08-06,Eastern,-13.7894,32.6073,21.21,5.25
2017-08-06,Southern,-16.5833,27.8333,19.74,9.31
2017-08-06,Western,-14.5,23.25,16.62,8.28
2017-08-06,Northern,-10.9167,30.0833,16.6,7.13
2017-08-06,Luapula,-10.83,29.72,16.39,0.1
2017-08-06,Muchinga,-10.9,32.15,20.82,0.11
2017-08-06,Central,-14.0,28.0,19.79,9.13
2017-08-06,North-Western,-13.1833,24.8167,19.23,4.59
2017-08-07,Lusaka,-15.4167,28.2833,17.36,7.21
2017-08-07,Copperbelt,-12.83,28.2116,21.59,7.18
2017-08-07,Eastern,-13.7894,32.6073,17.7,5.56
2017-08-07,Southern,-16.5833,27.8333,21.79,3.15
2017-08-07,Western,-14.5,23.25,20.03,3.76
2017-08-07,Northern,-10.9167,30.0833,17.78,8.96
2017-08-07,Luapula,-10.83,29.72,20.78,8.77
2017-08-07,Muchinga,-10.9,32.15,16.07,3.66
2017-08-07,Central,-14.0,28.0,21.42,5.33
2017-08-07,North-Western,-13.1833,24.8167,20.11,4.92
2017-08-08,Lusaka,-15.4167,28.2833,20.74,4.58
2017-08-08,Copperbelt,-12.83,28.2116,21.89,5.62
2017-08-08,Eastern,-13.7894,32.6073,16.51,9.28
2017-08-08,Southern,-16.5833,27.8333,21.69,0.76
2017-08-08,Western,-14.5,23.25,17.18,7.28
2017-08-08,Northern,-10.9167,30.0833,18.13,8.82
2017-08-08,Luapula,-10.83,29.72,17.82,4.59
2017-08-08,Muchinga,-10.9,32.15,16.96,2.92
2017-08-08,Central,-14.0,28.0,20.69,2.33
2017-08-08,North-Western,-13.1833,24.8167,19.99,8.69
2017-08-09,Lusaka,-15.4167,28.2833,16.05,1.23
2017-08-09,Copperbelt,-12.83,28.2116,18.14,9.95
2017-08-09,Eastern,-13.7894,32.6073,20.09,7.34
2017-08-09,Southern,-16.5833,27.8333,19.19,1.48
2017-08-09,Western,-14.5,23.25,17.11,6.83
2017-08-09,Northern,-10.9167,30.0833,20.85,0.51
2017-08-09,Luapula,-10.83,29.72,17.86,4.68
2017-08-09,Muchinga,-10.9,32.15,21.89,1.43
2017-08-09,Central,-14.0,28.0,17.08,4.22
2017-08-09,North-Western,-13.1833,24.8167,18.68,5.26
2017-08-10,Lusaka,-15.4167,28.2833,18.8,7.88
2017-08-10,Copperbelt,-12.83,28.2116,20.51,7.83
2017-08-10,Eastern,-13.7894,32.6073,18.45,1.25
2017-08-10,Southern,-16.5833,27.8333,20.59,1.4
2017-08-10,Western,-14.5,23.25,18.24,9.47
2017-08-10,Northern,-10.9167,30.0833,21.6,2.73
2017-08-10,Luapula,-10.83,29.72,19.67,7.35
2017-08-10,Muchinga,-10.9,32.15,17.96,5.19
2017-08-10,Central,-14.0,28.0,16.78,9.45
2017-08-10,North-Western,-13.1833,24.8167,17.43,0.48
2017-08-11,Lusaka,-15.4167,28.2833,16.69,4.95
2017-08-11,Copperbelt,-12.83,28.2116,20.17,8.35
2017-08-11,Eastern,-13.7894,32.6073,18.18,0.39
2017-08-11,Southern,-16.5833,27.8333,19.75,9.76
2017-08-11,Western,-14.5,23.25,15.95,7.33
2017-08-11,Northern,-10.9167,30.0833,17.29,2.55
2017-08-11,Luapula,-10.83,29.72,20.47,7.07
2017-08-11,Muchinga,-10.9,32.15,21.28,6.46
2017-08-11,Central,-14.0,28.0,17.67,1.77
2017-08-11,North-Western,-13.1833,24.8167,18.26,6.17
2017-08-12,Lusaka,-15.4167,28.2833,20.06,1.5
2017-08-12,Copperbelt,-12.83,28.2116,17.39,4.29
2017-08-12,Eastern,-13.7894,32.6073,18.83,4.82
2017-08-12,Southern,-16.5833,27.8333,20.42,1.69
2017-08-12,Western,-14.5,23.25,19.98,5.08
2017-08-12,Northern,-10.9167,30.0833,20.11,7.76
2017-08-12,Luapula,-10.83,29.72,21.51,4.99
2017-08-12,Muchinga,-10.9,32.15,21.25,1.69
2017-08-12,Central,-14.0,28.0,17.21,1.86
2017-08-12,North-Western,-13.1833,24.8167,20.55,6.18
2017-08-13,Lusaka,-15.4167,28.2833,21.1,1.79
2017-08-13,Copperbelt,-12.83,28.2116,19.02,4.72
2017-08-13,Eastern,-13.7894,32.6073,18.49,5.81
2017-08-13,Southern,-16.5833,27.8333,19.16,4.65
2017-08-13,Western,-14.5,23.25,17.82,4.2
2017-08-13,Northern,-10.9167,30.0833,17.63,8.09
2017-08-13,Luapula,-10.83,29.72,17.92,7.67
2017-08-13,Muchinga,-10.9,32.15,15.74,8.69
2017-08-13,Central,-14.0,28.0,16.78,2.64
2017-08-13,North-Western,-13.1833,24.8167,17.71,6.67
2017-08-14,Lusaka,-15.4167,28.2833,17.75,9.0
2017-08-14,Copperbelt,-12.83,28.2116,21.11,5.68
2017-08-14,Eastern,-13.7894,32.6073,17.61,9.7
2017-08-14,Southern,-16.5833,27.8333,16.39,7.11
2017-08-14,Western,-14.5,23.25,19.77,7.49
2017-08-14,Northern,-10.9167,30.0833,18.99,8.36
2017-08-14,Luapula,-10.83,29.72,18.38,9.07
2017-08-14,Muchinga,-10.9,32.15,18.12,6.31
2017-08-14,Central,-14.0,28.0,20.0,8.36
2017-08-14,North-Western,-13.1833,24.8167,20.81,3.57
2017-08-15,Lusaka,-15.4167,28.2833,19.26,9.26
2017-08-15,Copperbelt,-12.83,28.2116,17.11,2.77
2017-08-15,Eastern,-13.7894,32.6073,21.42,9.2
2017-08-15,Southern,-16.5833,27.8333,19.92,7.85
2017-08-15,Western,-14.5,23.25,20.97,9.14
2017-08-15,Northern,-10.9167,30.0833,15.64,2.9
2017-08-15,Luapula,-10.83,29.72,17.51,3.77
2017-08-15,Muchinga,-10.9,32.15,16.11,0.53
2017-08-15,Central,-14.0,28.0,19.91,8.77
2017-08-15,North-Western,-13.1833,24.8167,20.66,8.0
2017-08-16,Lusaka,-15.4167,28.2833,20.5,7.07
2017-08-16,Copperbelt,-12.83,28.2116,19.73,4.33
2017-08-16,Eastern,-13.7894,32.6073,19.14,4.46
2017-08-16,Southern,-16.5833,27.8333,16.14,5.49
2017-08-16,Western,-14.5,23.25,15.74,8.35
2017-08-16,Northern,-10.9167,30.0833,16.88,7.46
2017-08-16,Luapula,-10.83,29.72,17.48,5.02
2017-08-16,Muchinga,-10.9,32.15,17.13,6.17
2017-08-16,Central,-14.0,28.0,20.88,4.95
2017-08-16,North-Western,-13.1833,24.8167,16.22,2.36
2017-08-17,Lusaka,-15.4167,28.2833,15.87,5.55
2017-08-17,Copperbelt,-12.83,28.2116,20.08,7.9
2017-08-17,Eastern,-13.7894,32.6073,15.44,5.2
2017-08-17,Southern,-16.5833,27.8333,19.72,4.15
2017-08-17,Western,-14.5,23.25,16.01,7.56
2017-08-17,Northern,-10.9167,30.0833,19.39,0.5
2017-08-17,Luapula,-10.83,29.72,16.01,0.62
2017-08-17,Muchinga,-10.9,32.15,18.48,2.14
2017-08-17,Central,-14.0,28.0,19.99,1.6
2017-08-17,North-Western,-13.1833,24.8167,18.33,0.44
2017-08-18,Lusaka,-15.4167,28.2833,20.28,9.31
2017-08-18,Copperbelt,-12.83,28.2116,16.08,5.86
2017-08-18,Eastern,-13.7894,32.6073,19.58,3.97
2017-08-18,Southern,-16.5833,27.8333,18.43,3.44
2017-08-18,Western,-14.5,23.25,18.76,3.27
2017-08-18,Northern,-10.9167,30.0833,16.15,2.85
2017-08-18,Luapula,-10.83,29.72,17.96,9.48
2017-08-18,Muchinga,-10.9,32.15,20.08,5.17
2017-08-18,Central,-14.0,28.0,16.35,3.13
2017-08-18,North-Western,-13.1833,24.8167,16.29,3.44
2017-08-19,Lusaka,-15.4167,28.2833,19.69,4.46
2017-08-19,Copperbelt,-12.83,28.2116,16.62,8.9
2017-08-19,Eastern,-13.7894,32.6073,18.42,3.11
2017-08-19,Southern,-16.5833,27.8333,17.15,0.97
2017-08-19,Western,-14.5,23.25,19.67,8.97
2017-08-19,Northern,-10.9167,30.0833,17.64,9.97
2017-08-19,Luapula,-10.83,29.72,20.37,8.92
2017-08-19,Muchinga,-10.9,32.15,15.42,8.21
2017-08-19,Central,-14.0,28.0,18.99,8.28
2017-08-19,North-Western,-13.1833,24.8167,19.61,1.34
2017-08-20,Lusaka,-15.4167,28.2833,15.38,0.57
2017-08-20,Copperbelt,-12.83,28.2116,18.54,1.98
2017-08-20,Eastern,-13.7894,32.6073,20.66,0.8
2017-08-20,Southern,-16.5833,27.8333,18.77,4.98
2017-08-20,Western,-14.5,23.25,16.8,3.02
2017-08-20,Northern,-10.9167,30.0833,20.74,6.39
2017-08-20,Luapula,-10.83,29.72,16.39,7.65
2017-08-20,Muchinga,-10.9,32.15,20.7,9.38
2017-08-20,Central,-14.0,28.0,16.53,2.2
2017-08-20,North-Western,-13.1833,24.8167,17.74,4.43
2017-08-21,Lusaka,-15.4167,28.2833,16.26,0.55
2017-08-21,Copperbelt,-12.83,28.2116,17.52,4.6
2017-08-21,Eastern,-13.7894,32.6073,18.13,0.74
2017-08-21,Southern,-16.5833,27.8333,19.59,5.19
2017-08-21,Western,-14.5,23.25,18.53,3.54
2017-08-21,Northern,-10.9167,30.0833,18.51,9.91
2017-08-21,Luapula,-10.83,29.72,21.03,4.98
2017-08-21,Muchinga,-10.9,32.15,16.11,0.65
2017-08-21,Central,-14.0,28.0,20.66,6.93
2017-08-21,North-Western,-13.1833,24.8167,15.26,8.14
2017-08-22,Lusaka,-15.4167,28.2833,18.32,4.65
2017-08-22,Copperbelt,-12.83,28.2116,19.33,6.87
2017-08-22,Eastern,-13.7894,32.6073,15.63,8.11
2017-08-22,Southern,-16.5833,27.8333,17.76,2.4
2017-08-22,Western,-14.5,23.25,16.57,4.59
2017-08-22,Northern,-10.9167,30.0833,16.49,6.47
2017-08-22,Luapula,-10.83,29.72,15.15,9.89
2017-08-22,Muchinga,-10.9,32.15,20.15,9.5
2017-08-22,Central,-14.0,28.0,15.88,4.01
2017-08-22,North-Western,-13.1833,24.8167,18.16,2.95
2017-08-23,Lusaka,-15.4167,28.2833,19.28,4.33
2017-08-23,Copperbelt,-12.83,28.2116,17.61,6.17
2017-08-23,Eastern,-13.7894,32.6073,19.65,3.87
2017-08-23,Southern,-16.5833,27.8333,19.65,7.5
2017-08-23,Western,-14.5,23.25,20.39,0.68
2017-08-23,Northern,-10.9167,30.0833,19.2,0.12
2017-08-23,Luapula,-10.83,29.72,17.14,3.26
2017-08-23,Muchinga,-10.9,32.15,15.08,8.72
2017-08-23,Central,-14.0,28.0,20.36,7.12
2017-08-23,North-Western,-13.1833,24.8167,20.76,1.55
2017-08-24,Lusaka,-15.4167,28.2833,20.81,0.5
2017-08-24,Copperbelt,-12.83,28.2116,15.81,1.74
2017-08-24,Eastern,-13.7894,32.6073,16.34,4.2
2017-08-24,Southern,-16.5833,27.8333,19.26,5.31
2017-08-24,Western,-14.5,23.25,20.62,4.58
2017-08-24,Northern,-10.9167,30.0833,15.24,4.29
2017-08-24,Luapula,-10.83,29.72,18.5,9.39
2017-08-24,Muchinga,-10.9,32.15,17.57,1.63
2017-08-24,Central,-14.0,28.0,20.59,8.0
2017-08-24,North-Western,-13.1833,24.8167,18.85,4.76
2017-08-25,Lusaka,-15.4167,28.2833,17.77,1.5
2017-08-25,Copperbelt,-12.83,28.2116,16.34,0.1
2017-08-25,Eastern,-13.7894,32.6073,19.11,8.96
2017-08-25,Southern,-16.5833,27.8333,19.45,2.84
2017-08-25,Western,-14.5,23.25,18.67,7.36
2017-08-25,Northern,-10.9167,30.0833,19.58,3.49
2017-08-25,Luapula,-10.83,29.72,14.99,2.34
2017-08-25,Muchinga,-10.9,32.15,17.87,0.81
2017-08-25,Central,-14.0,28.0,20.02,2.57
2017-08-25,North-Western,-13.1833,24.8167,18.39,4.99
2017-08-26,Lusaka,-15.4167,28.2833,15.43,2.06
2017-08-26,Copperbelt,-12.83,28.2116,17.76,1.8
2017-08-26,Eastern,-13.7894,32.6073,18.89,0.7
2017-08-26,Southern,-16.5833,27.8333,16.72,5.3
2017-08-26,Western,-14.5,23.25,17.39,2.11
2017-08-26,Northern,-10.9167,30.0833,20.32,4.09
2017-08-26,Luapula,-10.83,29.72,18.17,6.2
2017-08-26,Muchinga,-10.9,32.15,18.3,5.84
2017-08-26,Central,-14.0,28.0,15.53,3.18
2017-08-26,North-Western,-13.1833,24.8167,19.22,9.96
2017-08-27,Lusaka,-15.4167,28.2833,18.59,9.69
2017-08-27,Copperbelt,-12.83,28.2116,18.61,7.66
2017-08-27,Eastern,-13.7894,32.6073,17.55,6.07
2017-08-27,Southern,-16.5833,27.8333,20.44,4.68
2017-08-27,Western,-14.5,23.25,18.63,3.23
2017-08-27,Northern,-10.9167,30.0833,19.53,4.39
2017-08-27,Luapula,-10.83,29.72,17.67,6.92
2017-08-27,Muchinga,-10.9,32.15,16.97,5.73
2017-08-27,Central,-14.0,28.0,16.4,3.63
2017-08-27,North-Western,-13.1833,24.8167,19.4,3.23
2017-08-28,Lusaka,-15.4167,28.2833,17.05,2.69
2017-08-28,Copperbelt,-12.83,28.2116,18.46,8.27
2017-08-28,Eastern,-13.7894,32.6073,19.32,2.59
2017-08-28,Southern,-16.5833,27.8333,18.09,7.31
2017-08-28,Western,-14.5,23.25,16.29,0.69
2017-08-28,Northern,-10.9167,30.0833,20.39,8.5
2017-08-28,Luapula,-10.83,29.72,17.61,4.62
2017-08-28,Muchinga,-10.9,32.15,19.54,9.6
2017-08-28,Central,-14.0,28.0,15.52,5.64
2017-08-28,North-Western,-13.1833,24.8167,19.1,4.38
2017-08-29,Lusaka,-15.4167,28.2833,17.81,9.31
2017-08-29,Copperbelt,-12.83,28.2116,16.22,2.01
2017-08-29,Eastern,-13.7894,32.6073,18.97,1.02
2017-08-29,Southern,-16.5833,27.8333,14.8,4.61
2017-08-29,Western,-14.5,23.25,18.74,5.16
2017-08-29,Northern,-10.9167,30.0833,15.95,9.88
2017-08-29,Luapula,-10.83,29.72,18.76,4.17
2017-08-29,Muchinga,-10.9,32.15,17.34,9.74
2017-08-29,Central,-14.0,28.0,17.81,4.13
2017-08-29,North-Western,-13.1833,24.8167,20.42,0.11
2017-08-30,Lusaka,-15.4167,28.2833,18.16,2.83
2017-08-30,Copperbelt,-12.83,28.2116,19.59,6.76
2017-08-30,Eastern,-13.7894,32.6073,17.23,1.52
2017-08-30,Southern,-16.5833,27.8333,16.55,3.11
2017-08-30,Western,-14.5,23.25,16.24,4.05
2017-08-30,Northern,-10.9167,30.0833,20.29,8.0
2017-08-30,Luapula,-10.83,29.72,16.07,2.73
2017-08-30,Muchinga,-10.9,32.15,20.35,1.42
2017-08-30,Central,-14.0,28.0,19.77,9.51
2017-08-30,North-Western,-13.1833,24.8167,18.08,1.29
2017-08-31,Lusaka,-15.4167,28.2833,17.19,5.11
2017-08-31,Copperbelt,-12.83,28.2116,20.6,4.49
2017-08-31,Eastern,-13.7894,32.6073,15.21,9.84
2017-08-31,Southern,-16.5833,27.8333,17.15,1.92
2017-08-31,Western,-14.5,23.25,14.81,5.9
2017-08-31,Northern,-10.9167,30.0833,18.79,6.27
2017-08-31,Luapula,-10.83,29.72,19.99,1.47
2017-08-31,Muchinga,-10.9,32.15,15.09,9.78
2017-08-31,Central,-14.0,28.0,15.05,9.1
2017-08-31,North-Western,-13.1833,24.8167,18.77,9.5
